Date,0097.KL,0138.KL,0166.KL,1023.KL,1155.KL,1295.KL,1961.KL,2445.KL,2658.KL,3182.KL,3336.KL,3816.KL,4707.KL,4863.KL,5099.KL,5183.KL,5202.KL,5225.KL,5246.KL,5249.KL,5263.KL,5264.KL,5285.KL,5288.KL,5347.KL,5398.KL,5401.KL,5819.KL,5878.KL,5916.KL,6012.KL,6033.KL,6947.KL,7100.KL,7113.KL,7293.KL,8869.KL
2021-01-18,7.5781731605529785,0.8279733061790466,2.5568175315856934,3.046858787536621,5.7783026695251465,3.369666814804077,3.870492935180664,20.17228889465332,12.340961456298828,3.6474897861480713,1.282566785812378,5.102284908294678,125.52717590332031,4.8417181968688965,0.7450000047683716,6.116415977478027,0.5468716621398926,4.955869674682617,3.5821688175201416,1.1935471296310425,1.3736093044281006,0.6947970390319824,4.1603474617004395,0.5950456857681274,7.88056755065918,1.4698472023010254,0.8600000143051147,14.807855606079102,0.875411868095398,0.5923570990562439,4.039132595062256,13.376707077026367,3.404096841812134,1.8576115369796753,5.624571323394775,2.263202428817749,4.147480487823486
2021-01-19,7.5781731605529785,0.8324487805366516,2.574035167694092,3.046858787536621,5.792605876922607,3.3568174839019775,3.870492935180664,20.0709228515625,12.276264190673828,3.682310104370117,1.2978354692459106,5.1416544914245605,125.9803695678711,5.034716606140137,0.7450000047683716,6.309653282165527,0.5468716621398926,4.928233623504639,3.5334315299987793,1.2021961212158203,1.38178551197052,0.6985527873039246,4.1603474617004395,0.5950456857681274,7.818021774291992,1.4295775890350342,0.8650000095367432,14.807855606079102,0.8526146411895752,0.5885840654373169,4.039132595062256,13.344587326049805,3.404096841812134,1.8644912242889404,5.438267707824707,2.2793972492218018,4.138064384460449
2021-01-20,7.78485107421875,0.8682528138160706,2.6515138149261475,3.077327251434326,5.785454273223877,3.4242749214172363,3.7922143936157227,19.851289749145508,12.308612823486328,3.6474897861480713,1.274932622909546,5.070788860321045,124.62085723876953,4.975977897644043,0.7450000047683716,6.334859371185303,0.585588276386261,4.863752841949463,3.517185926437378,1.2281427383422852,1.3736093044281006,0.6910413503646851,4.193763732910156,0.5994862914085388,7.786750793457031,1.4174964427947998,0.8650000095367432,14.943709373474121,0.8480551838874817,0.5810381174087524,4.039132595062256,13.28035831451416,3.337186336517334,1.885131597518921,5.447140216827393,2.2470085620880127,4.1427717208862305
2021-01-21,7.824217796325684,0.8727288842201233,2.599860906600952,3.046858787536621,5.7568488121032715,3.4628217220306396,3.8009119033813477,19.851289749145508,12.276264190673828,3.551731824874878,1.2443952560424805,5.086536407470703,124.62085723876953,4.950804710388184,0.7300000190734863,6.175227165222168,0.5807486772537231,4.882175922393799,3.5009405612945557,1.2194937467575073,1.3654330968856812,0.6722630858421326,4.1603474617004395,0.5684018135070801,7.724205493927002,1.4174964427947998,0.8700000047683716,14.926727294921875,0.8480551838874817,0.5810381174087524,4.047147750854492,13.31247329711914,3.3622775077819824,1.8094507455825806,5.340681076049805,2.24295973777771,4.100402355194092
2021-01-22,8.267098426818848,0.8727288842201233,2.780646324157715,3.0316245555877686,5.721092700958252,3.478883981704712,3.7922143936157227,19.834396362304688,12.276264190673828,3.4820902347564697,1.2596639394760132,5.03141975402832,125.07401275634766,5.034716606140137,0.7200000286102295,6.175227165222168,0.6097860932350159,4.7900590896606445,3.574045419692993,1.1676005125045776,1.3490804433822632,0.6760187745094299,4.1603474617004395,0.5550798773765564,7.646027088165283,1.4215235710144043,0.8700000047683716,14.909744262695312,0.8617336750030518,0.5961300730705261,3.9509763717651367,13.296412467956543,3.345550060272217,1.8438512086868286,5.544726848602295,2.206521511077881,4.090986251831055
2021-01-25,8.07026195526123,0.8593021631240845,2.711775541305542,2.9249844551086426,5.635275840759277,3.4210636615753174,3.7661209106445312,19.851289749145508,12.260089874267578,3.368922233581543,1.1833205223083496,4.9054365158081055,124.62085723876953,4.992759704589844,0.6700000166893005,5.797152519226074,0.600106954574585,4.642673492431641,3.4034667015075684,1.176249384880066,1.3409043550491333,0.6797744631767273,4.1603474617004395,0.5461987257003784,7.544390678405762,1.3651459217071533,0.875,14.638041496276855,0.8480551838874817,0.656497597694397,3.902890920639038,13.023419380187988,3.328822374343872,1.7956902980804443,5.78425931930542,2.145791530609131,3.902679443359375
2021-01-26,8.089947700500488,0.8637774586677551,2.840907335281372,2.9478354454040527,5.592367172241211,3.533492088317871,3.7835164070129395,19.834396362304688,12.357134819030762,3.4820902347564697,1.1527830362319946,4.858193874359131,124.62085723876953,5.202539920806885,0.6850000023841858,5.671126842498779,0.5759091377258301,4.651884078979492,3.4684486389160156,1.133004903793335,1.3490804433822632,0.6835301518440247,4.143639087677002,0.5151141881942749,7.583481311798096,1.3611189126968384,0.875,14.824837684631348,0.8480551838874817,0.656497597694397,3.910905361175537,12.927069664001465,3.312094211578369,1.8232109546661377,5.500369071960449,2.145791530609131,3.8885560035705566
2021-01-27,8.089947700500488,0.8593021631240845,2.9786489009857178,3.0011556148529053,5.628124237060547,3.5013701915740967,3.7835164070129395,19.513395309448242,12.324787139892578,3.4995007514953613,1.1756863594055176,4.9526801109313965,125.52717590332031,5.454275131225586,0.6800000071525574,5.755143165588379,0.5807486772537231,4.836117744445801,3.4928176403045654,1.133004903793335,1.2918468713760376,0.6835301518440247,4.085159778594971,0.5284361839294434,7.646027088165283,1.3611189126968384,0.8650000095367432,14.858799934387207,0.8480551838874817,0.6715896129608154,3.9189200401306152,12.959184646606445,3.303729772567749,1.8713713884353638,5.50924015045166,2.145791530609131,3.808525800704956
2021-01-29,8.168680191040039,0.8593021631240845,2.9269959926605225,2.9249844551086426,5.5852155685424805,3.3648481369018555,3.670444965362549,19.631656646728516,12.373309135437012,3.4646799564361572,1.1451491117477417,4.69284200668335,124.1677017211914,5.328406810760498,0.6949999928474426,5.637519836425781,0.5517112612724304,4.707154750823975,3.4928176403045654,1.1243557929992676,1.2591418027877808,0.6722630858421326,4.051743507385254,0.5062328577041626,7.544390678405762,1.328903079032898,0.8600000143051147,14.655023574829102,0.8389363288879395,0.731957197189331,3.8227503299713135,12.878894805908203,3.1699090003967285,1.850731372833252,5.979433059692383,2.1053049564361572,3.761448860168457
2021-02-02,8.257257461547852,0.8369239568710327,2.952822685241699,2.940218448638916,5.613821506500244,3.292572498321533,3.6965386867523193,20.104711532592773,12.454179763793945,3.4733850955963135,1.1756863594055176,4.858193874359131,124.1677017211914,5.303235054016113,0.6949999928474426,5.805552959442139,0.5613903999328613,4.716366291046143,3.7121334075927734,1.1243557929992676,1.2836706638336182,0.6722630858421326,4.093514442443848,0.5017922520637512,7.552209377288818,1.3409838676452637,0.8700000047683716,14.688984870910645,0.8343768119812012,0.7508220672607422,3.910905361175537,13.007364273071289,3.186635971069336,1.9264112710952759,6.254452228546143,2.0972070693969727,3.7473254203796387
