Date,Ticker,Cumulative_Return,Sector,Company Name,Benchmark (KLCI),ESG Group (F4GBM),Volatility_Risk
2023-04-05,7100.KL,0.4638754708549604,Energy,Dialog Group,No,Yes,0.1975297273749683
2023-04-06,7100.KL,0.4638754708549604,Energy,Dialog Group,No,Yes,0.1975297273749683
2023-04-07,7100.KL,0.4506074162464295,Energy,Dialog Group,No,Yes,0.1975297273749683
2023-04-10,7100.KL,0.45945242780806006,Energy,Dialog Group,No,Yes,0.1975297273749683
2023-04-11,7100.KL,0.45503005634376614,Energy,Dialog Group,No,Yes,0.1975297273749683
2023-04-12,7100.KL,0.45945242780806006,Energy,Dialog Group,No,Yes,0.1975297273749683
2023-04-13,7100.KL,0.47272034810006947,Energy,Dialog Group,No,Yes,0.1975297273749683
2023-04-14,7100.KL,0.5346366378801739,Energy,Dialog Group,No,Yes,0.1975297273749683
2023-04-17,7100.KL,0.5257914920020221,Energy,Dialog Group,No,Yes,0.1975297273749683
2023-04-18,7100.KL,0.5346366378801739,Energy,Dialog Group,No,Yes,0.1975297273749683
2023-04-19,7100.KL,0.5257914920020221,Energy,Dialog Group,No,Yes,0.1975297273749683
2023-04-20,7100.KL,0.521368986221207,Energy,Dialog Group,No,Yes,0.1975297273749683
2023-04-25,7100.KL,0.521368986221207,Energy,Dialog Group,No,Yes,0.1975297273749683
2023-04-26,7100.KL,0.5169462118073493,Energy,Dialog Group,No,Yes,0.1975297273749683
2023-04-27,7100.KL,0.521368986221207,Energy,Dialog Group,No,Yes,0.1975297273749683
2023-04-28,7100.KL,0.5257914920020221,Energy,Dialog Group,No,Yes,0.1975297273749683
2023-05-02,7100.KL,0.5390592779775103,Energy,Dialog Group,No,Yes,0.1975297273749683
2023-05-03,7100.KL,0.5390592779775103,Energy,Dialog Group,No,Yes,0.1975297273749683
2023-05-05,7100.KL,0.5479044238556621,Energy,Dialog Group,No,Yes,0.1975297273749683
2023-05-08,7100.KL,0.530213863466316,Energy,Dialog Group,No,Yes,0.1975297273749683
2023-05-09,7100.KL,0.521368986221207,Energy,Dialog Group,No,Yes,0.1975297273749683
2023-05-10,7100.KL,0.5125235717100127,Energy,Dialog Group,No,Yes,0.1975297273749683
2023-05-11,7100.KL,0.521368986221207,Energy,Dialog Group,No,Yes,0.1975297273749683
2023-05-12,7100.KL,0.5260358137542942,Energy,Dialog Group,No,Yes,0.1975297273749683
2023-05-15,7100.KL,0.5307023726543385,Energy,Dialog Group,No,Yes,0.1975297273749683
2023-05-16,7100.KL,0.5400357590874698,Energy,Dialog Group,No,Yes,0.1975297273749683
2023-05-17,7100.KL,0.5307023726543385,Energy,Dialog Group,No,Yes,0.1975297273749683
2023-05-18,7100.KL,0.5400357590874698,Energy,Dialog Group,No,Yes,0.1975297273749683
2023-05-19,7100.KL,0.5353692001874255,Energy,Dialog Group,No,Yes,0.1975297273749683
2023-05-22,7100.KL,0.5353692001874255,Energy,Dialog Group,No,Yes,0.1975297273749683
2023-05-23,7100.KL,0.5493695484701653,Energy,Dialog Group,No,Yes,0.1975297273749683
2023-05-24,7100.KL,0.5493695484701653,Energy,Dialog Group,No,Yes,0.1975297273749683
2023-05-25,7100.KL,0.5353692001874255,Energy,Dialog Group,No,Yes,0.1975297273749683
2023-05-26,7100.KL,0.5307023726543385,Energy,Dialog Group,No,Yes,0.1975297273749683
2023-05-29,7100.KL,0.5587029349032966,Energy,Dialog Group,No,Yes,0.1975297273749683
2023-05-30,7100.KL,0.5587029349032966,Energy,Dialog Group,No,Yes,0.1975297273749683
2023-05-31,7100.KL,0.5587029349032966,Energy,Dialog Group,No,Yes,0.1975297273749683
2023-06-01,7100.KL,0.5447029895701208,Energy,Dialog Group,No,Yes,0.1975297273749683
2023-06-02,7100.KL,0.554036241686731,Energy,Dialog Group,No,Yes,0.1975297273749683
2023-06-06,7100.KL,0.5587029349032966,Energy,Dialog Group,No,Yes,0.1975297273749683
2023-06-07,7100.KL,0.554036241686731,Energy,Dialog Group,No,Yes,0.1975297273749683
2023-06-08,7100.KL,0.5633698967529048,Energy,Dialog Group,No,Yes,0.1975297273749683
2023-06-09,7100.KL,0.5633698967529048,Energy,Dialog Group,No,Yes,0.1975297273749683
2023-06-12,7100.KL,0.5633698967529048,Energy,Dialog Group,No,Yes,0.1975297273749683
2023-06-13,7100.KL,0.5587029349032966,Energy,Dialog Group,No,Yes,0.1975297273749683
2023-06-14,7100.KL,0.5587029349032966,Energy,Dialog Group,No,Yes,0.1975297273749683
2023-06-15,7100.KL,0.5587029349032966,Energy,Dialog Group,No,Yes,0.1975297273749683
2023-06-16,7100.KL,0.5727032831860364,Energy,Dialog Group,No,Yes,0.1975297273749683
2023-06-19,7100.KL,0.5727032831860364,Energy,Dialog Group,No,Yes,0.1975297273749683
2023-06-20,7100.KL,0.5867037657852976,Energy,Dialog Group,No,Yes,0.1975297273749683
2023-06-21,7100.KL,0.5820369382522106,Energy,Dialog Group,No,Yes,0.1975297273749683
2023-06-22,7100.KL,0.5913704590018631,Energy,Dialog Group,No,Yes,0.1975297273749683
2023-06-23,7100.KL,0.6147041937177344,Energy,Dialog Group,No,Yes,0.1975297273749683
2023-06-26,7100.KL,0.6333716381666039,Energy,Dialog Group,No,Yes,0.1975297273749683
2023-06-27,7100.KL,0.6333716381666039,Energy,Dialog Group,No,Yes,0.1975297273749683
2023-06-28,7100.KL,0.6100376348176901,Energy,Dialog Group,No,Yes,0.1975297273749683
2023-06-30,7100.KL,0.6100376348176901,Energy,Dialog Group,No,Yes,0.1975297273749683
2023-07-03,7100.KL,0.642704890283214,Energy,Dialog Group,No,Yes,0.1975297273749683
2023-07-04,7100.KL,0.6333716381666039,Energy,Dialog Group,No,Yes,0.1975297273749683
2023-07-05,7100.KL,0.6240379831004299,Energy,Dialog Group,No,Yes,0.1975297273749683
2023-07-06,7100.KL,0.6193711555673427,Energy,Dialog Group,No,Yes,0.1975297273749683
2023-07-07,7100.KL,0.6053709416011244,Energy,Dialog Group,No,Yes,0.1975297273749683
2023-07-10,7100.KL,0.6660388936321278,Energy,Dialog Group,No,Yes,0.1975297273749683
2023-07-11,7100.KL,0.6847059351314333,Energy,Dialog Group,No,Yes,0.1975297273749683
2023-07-12,7100.KL,0.6847059351314333,Energy,Dialog Group,No,Yes,0.1975297273749683
2023-07-13,7100.KL,0.656705372882475,Energy,Dialog Group,No,Yes,0.1975297273749683
2023-07-14,7100.KL,0.642704890283214,Energy,Dialog Group,No,Yes,0.1975297273749683
2023-07-17,7100.KL,0.6333716381666039,Energy,Dialog Group,No,Yes,0.1975297273749683
2023-07-18,7100.KL,0.6333716381666039,Energy,Dialog Group,No,Yes,0.1975297273749683
2023-07-20,7100.KL,0.6380383313831697,Energy,Dialog Group,No,Yes,0.1975297273749683
2023-07-21,7100.KL,0.6380383313831697,Energy,Dialog Group,No,Yes,0.1975297273749683
2023-07-24,7100.KL,0.6333716381666039,Energy,Dialog Group,No,Yes,0.1975297273749683
2023-07-25,7100.KL,0.642704890283214,Energy,Dialog Group,No,Yes,0.1975297273749683
2023-07-26,7100.KL,0.6333716381666039,Energy,Dialog Group,No,Yes,0.1975297273749683
2023-07-27,7100.KL,0.6333716381666039,Energy,Dialog Group,No,Yes,0.1975297273749683
2023-07-28,7100.KL,0.6193711555673427,Energy,Dialog Group,No,Yes,0.1975297273749683
2023-07-31,7100.KL,0.6053709416011244,Energy,Dialog Group,No,Yes,0.1975297273749683
2023-08-01,7100.KL,0.5960371522184291,Energy,Dialog Group,No,Yes,0.1975297273749683
2023-08-02,7100.KL,0.6240379831004299,Energy,Dialog Group,No,Yes,0.1975297273749683
2023-08-03,7100.KL,0.6240379831004299,Energy,Dialog Group,No,Yes,0.1975297273749683
2023-08-04,7100.KL,0.6287046763169957,Energy,Dialog Group,No,Yes,0.1975297273749683
2023-08-07,7100.KL,0.6287046763169957,Energy,Dialog Group,No,Yes,0.1975297273749683
2023-08-08,7100.KL,0.6287046763169957,Energy,Dialog Group,No,Yes,0.1975297273749683
2023-08-09,7100.KL,0.6100376348176901,Energy,Dialog Group,No,Yes,0.1975297273749683
2023-08-10,7100.KL,0.652038545349388,Energy,Dialog Group,No,Yes,0.1975297273749683
2023-08-11,7100.KL,0.6473718521328227,Energy,Dialog Group,No,Yes,0.1975297273749683
2023-08-14,7100.KL,0.6473718521328227,Energy,Dialog Group,No,Yes,0.1975297273749683
2023-08-15,7100.KL,0.6707057211652148,Energy,Dialog Group,No,Yes,0.1975297273749683
2023-08-16,7100.KL,0.6753725486983018,Energy,Dialog Group,No,Yes,0.1975297273749683
2023-08-17,7100.KL,0.6707057211652148,Energy,Dialog Group,No,Yes,0.1975297273749683
2023-08-18,7100.KL,0.6753725486983018,Energy,Dialog Group,No,Yes,0.1975297273749683
2023-08-21,7100.KL,0.680038973281825,Energy,Dialog Group,No,Yes,0.1975297273749683
2023-08-22,7100.KL,0.680038973281825,Energy,Dialog Group,No,Yes,0.1975297273749683
2023-08-23,7100.KL,0.680038973281825,Energy,Dialog Group,No,Yes,0.1975297273749683
2023-08-24,7100.KL,0.680038973281825,Energy,Dialog Group,No,Yes,0.1975297273749683
2023-08-25,7100.KL,0.6613720660990408,Energy,Dialog Group,No,Yes,0.1975297273749683
2023-08-28,7100.KL,0.656705372882475,Energy,Dialog Group,No,Yes,0.1975297273749683
2023-08-29,7100.KL,0.6753725486983018,Energy,Dialog Group,No,Yes,0.1975297273749683
2023-08-30,7100.KL,0.6753725486983018,Energy,Dialog Group,No,Yes,0.1975297273749683
2023-09-01,7100.KL,0.6753725486983018,Energy,Dialog Group,No,Yes,0.1975297273749683
2023-09-04,7100.KL,0.6380383313831697,Energy,Dialog Group,No,Yes,0.1975297273749683
2023-09-05,7100.KL,0.6333716381666039,Energy,Dialog Group,No,Yes,0.1975297273749683
2023-09-06,7100.KL,0.6240379831004299,Energy,Dialog Group,No,Yes,0.1975297273749683
2023-09-07,7100.KL,0.642704890283214,Energy,Dialog Group,No,Yes,0.1975297273749683
2023-09-08,7100.KL,0.6333716381666039,Energy,Dialog Group,No,Yes,0.1975297273749683
2023-09-11,7100.KL,0.6476994501283093,Energy,Dialog Group,No,Yes,0.1975297273749683
2023-09-12,7100.KL,0.6476994501283093,Energy,Dialog Group,No,Yes,0.1975297273749683
2023-09-13,7100.KL,0.6429234232633934,Energy,Dialog Group,No,Yes,0.1975297273749683
2023-09-14,7100.KL,0.6381472620819559,Energy,Dialog Group,No,Yes,0.1975297273749683
2023-09-15,7100.KL,0.6238195844367718,Energy,Dialog Group,No,Yes,0.1975297273749683
2023-09-18,7100.KL,0.6476994501283093,Energy,Dialog Group,No,Yes,0.1975297273749683
2023-09-19,7100.KL,0.6381472620819559,Energy,Dialog Group,No,Yes,0.1975297273749683
2023-09-20,7100.KL,0.6285956113016877,Energy,Dialog Group,No,Yes,0.1975297273749683
2023-09-21,7100.KL,0.6238195844367718,Energy,Dialog Group,No,Yes,0.1975297273749683
2023-09-22,7100.KL,0.6238195844367718,Energy,Dialog Group,No,Yes,0.1975297273749683
2023-09-25,7100.KL,0.6190435575718556,Energy,Dialog Group,No,Yes,0.1975297273749683
2023-09-26,7100.KL,0.6285956113016877,Energy,Dialog Group,No,Yes,0.1975297273749683
2023-09-27,7100.KL,0.6524750740436616,Energy,Dialog Group,No,Yes,0.1975297273749683
2023-09-29,7100.KL,0.6524750740436616,Energy,Dialog Group,No,Yes,0.1975297273749683
2023-10-02,7100.KL,0.6333713695335612,Energy,Dialog Group,No,Yes,0.1975297273749683
2023-10-03,7100.KL,0.6524750740436616,Energy,Dialog Group,No,Yes,0.1975297273749683
2023-10-04,7100.KL,0.6476994501283093,Energy,Dialog Group,No,Yes,0.1975297273749683
2023-10-05,7100.KL,0.6238195844367718,Energy,Dialog Group,No,Yes,0.1975297273749683
2023-10-06,7100.KL,0.6333713695335612,Energy,Dialog Group,No,Yes,0.1975297273749683
2023-10-09,7100.KL,0.6333713695335612,Energy,Dialog Group,No,Yes,0.1975297273749683
2023-10-10,7100.KL,0.6381472620819559,Energy,Dialog Group,No,Yes,0.1975297273749683
2023-10-11,7100.KL,0.6476994501283093,Energy,Dialog Group,No,Yes,0.1975297273749683
2023-10-12,7100.KL,0.6429234232633934,Energy,Dialog Group,No,Yes,0.1975297273749683
2023-10-13,7100.KL,0.6429234232633934,Energy,Dialog Group,No,Yes,0.1975297273749683
2023-10-16,7100.KL,0.6381472620819559,Energy,Dialog Group,No,Yes,0.1975297273749683
2023-10-17,7100.KL,0.6238195844367718,Energy,Dialog Group,No,Yes,0.1975297273749683
2023-10-18,7100.KL,0.6333713695335612,Energy,Dialog Group,No,Yes,0.1975297273749683
2023-10-19,7100.KL,0.6238195844367718,Energy,Dialog Group,No,Yes,0.1975297273749683
2023-10-20,7100.KL,0.6381472620819559,Energy,Dialog Group,No,Yes,0.1975297273749683
2023-10-23,7100.KL,0.6381472620819559,Energy,Dialog Group,No,Yes,0.1975297273749683
2023-10-24,7100.KL,0.6476994501283093,Energy,Dialog Group,No,Yes,0.1975297273749683
2023-10-25,7100.KL,0.6381472620819559,Energy,Dialog Group,No,Yes,0.1975297273749683
2023-10-26,7100.KL,0.6333713695335612,Energy,Dialog Group,No,Yes,0.1975297273749683
2023-10-27,7100.KL,0.6476994501283093,Energy,Dialog Group,No,Yes,0.1975297273749683
2023-10-30,7100.KL,0.6381472620819559,Energy,Dialog Group,No,Yes,0.1975297273749683
2023-10-31,7100.KL,0.6476994501283093,Energy,Dialog Group,No,Yes,0.1975297273749683
2023-11-01,7100.KL,0.6524750740436616,Energy,Dialog Group,No,Yes,0.1975297273749683
2023-11-02,7100.KL,0.6476994501283093,Energy,Dialog Group,No,Yes,0.1975297273749683
2023-11-03,7100.KL,0.6524750740436616,Energy,Dialog Group,No,Yes,0.1975297273749683
2023-11-06,7100.KL,0.6572511009085775,Energy,Dialog Group,No,Yes,0.1975297273749683
2023-11-07,7100.KL,0.6476994501283093,Energy,Dialog Group,No,Yes,0.1975297273749683
2023-11-08,7100.KL,0.6381472620819559,Energy,Dialog Group,No,Yes,0.1975297273749683
2023-11-09,7100.KL,0.6763549397351991,Energy,Dialog Group,No,Yes,0.1975297273749683
2023-11-10,7100.KL,0.6620271277734937,Energy,Dialog Group,No,Yes,0.1975297273749683
2023-11-14,7100.KL,0.68590685914851,Energy,Dialog Group,No,Yes,0.1975297273749683
2023-11-15,7100.KL,0.6715791815033259,Energy,Dialog Group,No,Yes,0.1975297273749683
2023-11-16,7100.KL,0.6715791815033259,Energy,Dialog Group,No,Yes,0.1975297273749683
2023-11-17,7100.KL,0.6620271277734937,Energy,Dialog Group,No,Yes,0.1975297273749683
2023-11-20,7100.KL,0.6668030203218882,Energy,Dialog Group,No,Yes,0.1975297273749683
2023-11-21,7100.KL,0.6620271277734937,Energy,Dialog Group,No,Yes,0.1975297273749683
2023-11-22,7100.KL,0.6620271277734937,Energy,Dialog Group,No,Yes,0.1975297273749683
2023-11-23,7100.KL,0.6572511009085775,Energy,Dialog Group,No,Yes,0.1975297273749683
2023-11-24,7100.KL,0.6572511009085775,Energy,Dialog Group,No,Yes,0.1975297273749683
2023-11-27,7100.KL,0.7002345367936942,Energy,Dialog Group,No,Yes,0.1975297273749683
2023-11-28,7100.KL,0.7193381069872733,Energy,Dialog Group,No,Yes,0.1975297273749683
2023-11-29,7100.KL,0.7288904293501477,Energy,Dialog Group,No,Yes,0.1975297273749683
2023-11-30,7100.KL,0.752770026408643,Energy,Dialog Group,No,Yes,0.1975297273749683
2023-12-01,7100.KL,0.8005292205256331,Energy,Dialog Group,No,Yes,0.1975297273749683
2023-12-04,7100.KL,0.7909775697453649,Energy,Dialog Group,No,Yes,0.1975297273749683
2023-12-05,7100.KL,0.7670977040538274,Energy,Dialog Group,No,Yes,0.1975297273749683
2023-12-06,7100.KL,0.7575460532735592,Energy,Dialog Group,No,Yes,0.1975297273749683
2023-12-07,7100.KL,0.7909775697453649,Energy,Dialog Group,No,Yes,0.1975297273749683
2023-12-08,7100.KL,0.7670977040538274,Energy,Dialog Group,No,Yes,0.1975297273749683
2023-12-11,7100.KL,0.771992601040107,Energy,Dialog Group,No,Yes,0.1975297273749683
2023-12-12,7100.KL,0.7377277848700634,Energy,Dialog Group,No,Yes,0.1975297273749683
2023-12-13,7100.KL,0.7377277848700634,Energy,Dialog Group,No,Yes,0.1975297273749683
2023-12-14,7100.KL,0.7964680261871551,Energy,Dialog Group,No,Yes,0.1975297273749683
2023-12-15,7100.KL,0.7768879009759508,Energy,Dialog Group,No,Yes,0.1975297273749683
2023-12-18,7100.KL,0.8062576858431934,Energy,Dialog Group,No,Yes,0.1975297273749683
2023-12-19,7100.KL,0.7768879009759508,Energy,Dialog Group,No,Yes,0.1975297273749683
2023-12-20,7100.KL,0.8013626545403922,Energy,Dialog Group,No,Yes,0.1975297273749683
2023-12-21,7100.KL,0.7866778292650316,Energy,Dialog Group,No,Yes,0.1975297273749683
2023-12-22,7100.KL,0.8111528514625159,Energy,Dialog Group,No,Yes,0.1975297273749683
2023-12-26,7100.KL,0.8062576858431934,Energy,Dialog Group,No,Yes,0.1975297273749683
2023-12-27,7100.KL,0.8160478827653168,Energy,Dialog Group,No,Yes,0.1975297273749683
2023-12-28,7100.KL,0.8111528514625159,Energy,Dialog Group,No,Yes,0.1975297273749683
2023-12-29,7100.KL,0.8160478827653168,Energy,Dialog Group,No,Yes,0.1975297273749683
2024-01-02,7100.KL,0.7768879009759508,Energy,Dialog Group,No,Yes,0.1975297273749683
2024-01-03,7100.KL,0.8013626545403922,Energy,Dialog Group,No,Yes,0.1975297273749683
2024-01-04,7100.KL,0.8013626545403922,Energy,Dialog Group,No,Yes,0.1975297273749683
2024-01-05,7100.KL,0.8111528514625159,Energy,Dialog Group,No,Yes,0.1975297273749683
2024-01-08,7100.KL,0.8160478827653168,Energy,Dialog Group,No,Yes,0.1975297273749683
2024-01-09,7100.KL,0.8160478827653168,Energy,Dialog Group,No,Yes,0.1975297273749683
2024-01-10,7100.KL,0.8111528514625159,Energy,Dialog Group,No,Yes,0.1975297273749683
2024-01-11,7100.KL,0.8160478827653168,Energy,Dialog Group,No,Yes,0.1975297273749683
2024-01-12,7100.KL,0.8552078645546826,Energy,Dialog Group,No,Yes,0.1975297273749683
2024-01-15,7100.KL,0.8503126989353604,Energy,Dialog Group,No,Yes,0.1975297273749683
2024-01-16,7100.KL,0.8454176676325595,Energy,Dialog Group,No,Yes,0.1975297273749683
2024-01-17,7100.KL,0.8503126989353604,Energy,Dialog Group,No,Yes,0.1975297273749683
2024-01-18,7100.KL,0.8601028958574839,Energy,Dialog Group,No,Yes,0.1975297273749683
2024-01-19,7100.KL,0.8405229049628009,Energy,Dialog Group,No,Yes,0.1975297273749683
2024-01-22,7100.KL,0.8503126989353604,Energy,Dialog Group,No,Yes,0.1975297273749683
2024-01-23,7100.KL,0.8601028958574839,Energy,Dialog Group,No,Yes,0.1975297273749683
2024-01-24,7100.KL,0.8454176676325595,Energy,Dialog Group,No,Yes,0.1975297273749683
2024-01-26,7100.KL,0.8601028958574839,Energy,Dialog Group,No,Yes,0.1975297273749683
2024-01-29,7100.KL,0.8943679806605702,Energy,Dialog Group,No,Yes,0.1975297273749683
2024-01-30,7100.KL,0.9090529402524521,Energy,Dialog Group,No,Yes,0.1975297273749683
2024-01-31,7100.KL,0.8992630119633713,Energy,Dialog Group,No,Yes,0.1975297273749683
2024-02-02,7100.KL,0.8747877211328445,Energy,Dialog Group,No,Yes,0.1975297273749683
2024-02-05,7100.KL,0.8943679806605702,Energy,Dialog Group,No,Yes,0.1975297273749683
2024-02-06,7100.KL,0.8943679806605702,Energy,Dialog Group,No,Yes,0.1975297273749683
2024-02-07,7100.KL,0.9041580432661724,Energy,Dialog Group,No,Yes,0.1975297273749683
2024-02-08,7100.KL,0.9188430028580543,Energy,Dialog Group,No,Yes,0.1975297273749683
2024-02-09,7100.KL,0.9139479715552532,Energy,Dialog Group,No,Yes,0.1975297273749683
2024-02-13,7100.KL,0.9286330654636565,Energy,Dialog Group,No,Yes,0.1975297273749683
2024-02-14,7100.KL,0.9580031189639417,Energy,Dialog Group,No,Yes,0.1975297273749683
2024-02-15,7100.KL,0.9922682037670281,Energy,Dialog Group,No,Yes,0.1975297273749683
2024-02-16,7100.KL,1.0069530290423887,Energy,Dialog Group,No,Yes,0.1975297273749683
2024-02-19,7100.KL,0.9726882128723449,Energy,Dialog Group,No,Yes,0.1975297273749683
2024-02-20,7100.KL,1.0020581320561086,Energy,Dialog Group,No,Yes,0.1975297273749683
2024-02-21,7100.KL,1.0069530290423887,Energy,Dialog Group,No,Yes,0.1975297273749683
2024-02-22,7100.KL,1.0020581320561086,Energy,Dialog Group,No,Yes,0.1975297273749683
2024-02-23,7100.KL,0.9922682037670281,Energy,Dialog Group,No,Yes,0.1975297273749683
2024-02-26,7100.KL,1.0069530290423887,Energy,Dialog Group,No,Yes,0.1975297273749683
2024-02-27,7100.KL,1.0069530290423887,Energy,Dialog Group,No,Yes,0.1975297273749683
2024-02-28,7100.KL,0.9286330654636565,Energy,Dialog Group,No,Yes,0.1975297273749683
2024-02-29,7100.KL,0.9139479715552532,Energy,Dialog Group,No,Yes,0.1975297273749683
2024-03-01,7100.KL,0.9384229937527373,Energy,Dialog Group,No,Yes,0.1975297273749683
2024-03-04,7100.KL,0.9384229937527373,Energy,Dialog Group,No,Yes,0.1975297273749683
2024-03-05,7100.KL,0.9188430028580543,Energy,Dialog Group,No,Yes,0.1975297273749683
2024-03-06,7100.KL,0.9237380341608554,Energy,Dialog Group,No,Yes,0.1975297273749683
2024-03-07,7100.KL,0.9188430028580543,Energy,Dialog Group,No,Yes,0.1975297273749683
2024-03-08,7100.KL,0.9335279624499362,Energy,Dialog Group,No,Yes,0.1975297273749683
2024-03-11,7100.KL,0.9286330654636565,Energy,Dialog Group,No,Yes,0.1975297273749683
2024-03-12,7100.KL,0.9335909568984331,Energy,Dialog Group,No,Yes,0.1975297273749683
2024-03-13,7100.KL,0.9335909568984331,Energy,Dialog Group,No,Yes,0.1975297273749683
2024-03-14,7100.KL,0.9335909568984331,Energy,Dialog Group,No,Yes,0.1975297273749683
2024-03-15,7100.KL,0.92367517402888,Energy,Dialog Group,No,Yes,0.1975297273749683
2024-03-18,7100.KL,0.8939276911037,Energy,Dialog Group,No,Yes,0.1975297273749683
2024-03-19,7100.KL,0.8988853139054338,Energy,Dialog Group,No,Yes,0.1975297273749683
2024-03-20,7100.KL,0.8889696653524022,Energy,Dialog Group,No,Yes,0.1975297273749683
2024-03-21,7100.KL,0.8840116396011044,Energy,Dialog Group,No,Yes,0.1975297273749683
2024-03-22,7100.KL,0.8840116396011044,Energy,Dialog Group,No,Yes,0.1975297273749683
2024-03-25,7100.KL,0.9088012310915079,Energy,Dialog Group,No,Yes,0.1975297273749683
2024-03-26,7100.KL,0.9187172825941037,Energy,Dialog Group,No,Yes,0.1975297273749683
2024-03-27,7100.KL,0.9137591225262844,Energy,Dialog Group,No,Yes,0.1975297273749683
2024-03-29,7100.KL,0.9385488483332094,Energy,Dialog Group,No,Yes,0.1975297273749683
2024-04-01,7100.KL,0.9435068740845072,Energy,Dialog Group,No,Yes,0.1975297273749683
2024-04-02,7100.KL,0.9435068740845072,Energy,Dialog Group,No,Yes,0.1975297273749683
2024-04-03,7100.KL,0.9187172825941037,Energy,Dialog Group,No,Yes,0.1975297273749683
2024-04-04,7100.KL,0.9286330654636565,Energy,Dialog Group,No,Yes,0.1975297273749683
2024-04-05,7100.KL,0.9385488483332094,Energy,Dialog Group,No,Yes,0.1975297273749683
2024-04-08,7100.KL,0.9484646312027625,Energy,Dialog Group,No,Yes,0.1975297273749683
2024-04-09,7100.KL,0.9484646312027625,Energy,Dialog Group,No,Yes,0.1975297273749683
2024-04-12,7100.KL,0.9187172825941037,Energy,Dialog Group,No,Yes,0.1975297273749683
2024-04-15,7100.KL,0.8988853139054338,Energy,Dialog Group,No,Yes,0.1975297273749683
2024-04-16,7100.KL,0.8790537481663279,Energy,Dialog Group,No,Yes,0.1975297273749683
2024-04-17,7100.KL,0.8840116396011044,Energy,Dialog Group,No,Yes,0.1975297273749683
2024-04-18,7100.KL,0.9038433396567316,Energy,Dialog Group,No,Yes,0.1975297273749683
2024-04-19,7100.KL,0.8939276911037,Energy,Dialog Group,No,Yes,0.1975297273749683
2024-04-22,7100.KL,0.9335909568984331,Energy,Dialog Group,No,Yes,0.1975297273749683
2024-04-23,7100.KL,0.9435068740845072,Energy,Dialog Group,No,Yes,0.1975297273749683
2024-04-24,7100.KL,0.9435068740845072,Energy,Dialog Group,No,Yes,0.1975297273749683
2024-04-25,7100.KL,0.9435068740845072,Energy,Dialog Group,No,Yes,0.1975297273749683
2024-04-26,7100.KL,0.9385488483332094,Energy,Dialog Group,No,Yes,0.1975297273749683
2024-04-29,7100.KL,0.9583805483888366,Energy,Dialog Group,No,Yes,0.1975297273749683
2024-04-30,7100.KL,0.9633385741401346,Energy,Dialog Group,No,Yes,0.1975297273749683
2024-05-02,7100.KL,0.973254222693166,Energy,Dialog Group,No,Yes,0.1975297273749683
2024-05-03,7100.KL,1.0079600000026865,Energy,Dialog Group,No,Yes,0.1975297273749683
2024-05-06,7100.KL,1.0277915657417926,Energy,Dialog Group,No,Yes,0.1975297273749683
2024-05-07,7100.KL,1.0327494571765685,Energy,Dialog Group,No,Yes,0.1975297273749683
2024-05-08,7100.KL,1.0030018399348677,Energy,Dialog Group,No,Yes,0.1975297273749683
2024-05-09,7100.KL,0.9782122484444638,Energy,Dialog Group,No,Yes,0.1975297273749683
2024-05-10,7100.KL,0.9831702741957615,Energy,Dialog Group,No,Yes,0.1975297273749683
2024-05-13,7100.KL,1.0129177571209418,Energy,Dialog Group,No,Yes,0.1975297273749683
2024-05-14,7100.KL,1.0377073486113453,Energy,Dialog Group,No,Yes,0.1975297273749683
2024-05-15,7100.KL,1.0327494571765685,Energy,Dialog Group,No,Yes,0.1975297273749683
2024-05-16,7100.KL,1.092244423026929,Energy,Dialog Group,No,Yes,0.1975297273749683
2024-05-17,7100.KL,1.0624966714687067,Energy,Dialog Group,No,Yes,0.1975297273749683
2024-05-20,7100.KL,1.0724125886547804,Energy,Dialog Group,No,Yes,0.1975297273749683
2024-05-21,7100.KL,1.0724125886547804,Energy,Dialog Group,No,Yes,0.1975297273749683
2024-05-23,7100.KL,1.042665240046122,Energy,Dialog Group,No,Yes,0.1975297273749683
2024-05-24,7100.KL,1.042665240046122,Energy,Dialog Group,No,Yes,0.1975297273749683
2024-05-27,7100.KL,1.0129177571209418,Energy,Dialog Group,No,Yes,0.1975297273749683
2024-05-28,7100.KL,0.9980440828166124,Energy,Dialog Group,No,Yes,0.1975297273749683
2024-05-29,7100.KL,0.9782122484444638,Energy,Dialog Group,No,Yes,0.1975297273749683
2024-05-30,7100.KL,0.9831702741957615,Energy,Dialog Group,No,Yes,0.1975297273749683
2024-05-31,7100.KL,0.9782122484444638,Energy,Dialog Group,No,Yes,0.1975297273749683
2024-06-04,7100.KL,0.9831702741957615,Energy,Dialog Group,No,Yes,0.1975297273749683
2024-06-05,7100.KL,0.9831702741957615,Energy,Dialog Group,No,Yes,0.1975297273749683
2024-06-06,7100.KL,1.0079600000026865,Energy,Dialog Group,No,Yes,0.1975297273749683
2024-06-07,7100.KL,1.020588573653237,Energy,Dialog Group,No,Yes,0.1975297273749683
2024-06-10,7100.KL,1.0155369292865828,Energy,Dialog Group,No,Yes,0.1975297273749683
2024-06-11,7100.KL,1.0155369292865828,Energy,Dialog Group,No,Yes,0.1975297273749683
2024-06-12,7100.KL,1.0155369292865828,Energy,Dialog Group,No,Yes,0.1975297273749683
2024-06-13,7100.KL,0.9953311577190935,Energy,Dialog Group,No,Yes,0.1975297273749683
